,0,1,2,3,4,5,6,7,8
5104,4.0,0.0,1.0,2.0,13.12,16.665,57.0,8.9981,17.0
5105,1.0,0.0,1.0,1.0,25.42,31.06,35.0,30.0026,77.0
5106,4.0,0.0,0.0,1.0,12.3,13.635,52.0,19.9995,0.0
5107,2.0,0.0,1.0,2.0,21.32,25.0,83.0,12.998,25.0
5108,1.0,0.0,1.0,3.0,17.22,21.21,0.0,16.9979,1.0
5109,2.0,0.0,1.0,1.0,22.14,25.76,32.0,0.0,37.0
5110,1.0,0.0,1.0,1.0,9.84,12.12,48.0,8.9981,1.0
5111,2.0,0.0,1.0,1.0,18.04,21.97,44.0,11.0014,13.0
5112,4.0,0.0,1.0,1.0,18.86,22.725,82.0,7.0015,9.0
5113,2.0,0.0,0.0,1.0,18.86,22.725,23.0,15.0013,32.0
5114,4.0,0.0,1.0,2.0,13.94,17.425,66.0,7.0015,6.0
5115,1.0,0.0,1.0,2.0,9.02,11.365,87.0,12.998,0.0
5116,1.0,0.0,1.0,1.0,3.28,3.79,38.0,19.0012,1.0
5117,4.0,0.0,1.0,2.0,12.3,14.395,56.0,12.998,3.0
5118,3.0,0.0,0.0,1.0,28.7,33.335,79.0,6.0032,8.0
5119,2.0,0.0,1.0,2.0,18.86,22.725,72.0,12.998,1.0
5120,2.0,0.0,1.0,3.0,22.96,26.515,88.0,7.0015,13.0
5121,1.0,0.0,0.0,2.0,18.86,22.725,63.0,19.9995,83.0
5122,3.0,0.0,0.0,1.0,32.8,38.635,59.0,15.0013,248.0
5123,1.0,0.0,1.0,1.0,18.86,22.725,24.0,16.9979,50.0
5124,2.0,0.0,1.0,1.0,20.5,24.24,45.0,31.0009,22.0
5125,3.0,0.0,0.0,1.0,30.34,34.85,70.0,16.9979,8.0
5126,2.0,0.0,1.0,1.0,24.6,31.06,46.0,6.0032,55.0
5127,3.0,0.0,1.0,2.0,27.88,31.82,79.0,11.0014,30.0
5128,4.0,0.0,1.0,1.0,18.04,21.97,88.0,15.0013,0.0
5129,2.0,0.0,1.0,1.0,28.7,32.575,48.0,16.9979,96.0
5130,2.0,0.0,1.0,1.0,26.24,28.79,89.0,8.9981,13.0
5131,3.0,0.0,1.0,1.0,25.42,31.06,50.0,8.9981,3.0
5132,4.0,0.0,1.0,2.0,10.66,12.88,56.0,11.0014,2.0
5133,3.0,0.0,1.0,1.0,32.8,34.85,29.0,11.0014,59.0
5134,1.0,0.0,1.0,1.0,12.3,15.15,33.0,11.0014,5.0
5135,3.0,0.0,0.0,2.0,26.24,30.305,65.0,0.0,89.0
5136,1.0,0.0,1.0,1.0,24.6,29.545,15.0,32.9975,14.0
5137,4.0,0.0,1.0,3.0,22.96,26.515,100.0,11.0014,8.0
5138,1.0,0.0,1.0,2.0,7.38,8.335,74.0,16.9979,0.0
5139,4.0,0.0,0.0,2.0,14.76,17.425,93.0,15.0013,12.0
5140,1.0,0.0,1.0,2.0,8.2,11.365,69.0,6.0032,3.0
5141,1.0,0.0,0.0,1.0,11.48,12.88,38.0,22.0028,4.0
5142,2.0,0.0,1.0,2.0,22.96,26.515,43.0,8.9981,17.0
5143,1.0,0.0,1.0,2.0,12.3,14.395,75.0,16.9979,8.0
5144,2.0,0.0,0.0,1.0,29.52,32.575,37.0,15.0013,264.0
5145,3.0,0.0,1.0,1.0,32.8,35.605,41.0,8.9981,69.0
5146,3.0,0.0,1.0,1.0,29.52,35.605,84.0,11.0014,55.0
5147,1.0,0.0,1.0,1.0,16.4,20.455,35.0,11.0014,14.0
5148,3.0,0.0,0.0,2.0,25.42,27.275,94.0,6.0032,0.0
5149,1.0,0.0,1.0,1.0,9.02,11.365,51.0,8.9981,5.0
5150,4.0,0.0,1.0,2.0,13.12,15.15,49.0,15.0013,24.0
5151,1.0,0.0,1.0,1.0,13.94,16.665,71.0,12.998,0.0
5152,2.0,0.0,0.0,1.0,27.88,31.82,83.0,6.0032,10.0
5153,4.0,0.0,1.0,2.0,15.58,19.695,50.0,15.0013,28.0
5154,2.0,0.0,1.0,1.0,25.42,31.06,43.0,8.9981,72.0
5155,2.0,0.0,1.0,1.0,16.4,20.455,66.0,15.0013,1.0
5156,2.0,0.0,1.0,2.0,29.52,33.335,58.0,12.998,32.0
5157,2.0,0.0,1.0,3.0,26.24,28.79,89.0,19.0012,29.0
5158,2.0,0.0,1.0,1.0,29.52,33.335,51.0,19.0012,70.0
5159,2.0,0.0,0.0,2.0,21.32,25.0,94.0,6.0032,14.0
5160,4.0,0.0,0.0,2.0,11.48,13.635,89.0,11.0014,45.0
5161,3.0,0.0,1.0,1.0,30.34,34.85,66.0,11.0014,19.0
5162,4.0,0.0,0.0,1.0,11.48,15.91,30.0,0.0,13.0
5163,1.0,0.0,1.0,1.0,6.56,6.06,43.0,35.0008,7.0
5164,2.0,0.0,0.0,1.0,21.32,25.0,68.0,11.0014,18.0
5165,4.0,0.0,1.0,2.0,10.66,12.88,56.0,12.998,0.0
5166,4.0,0.0,1.0,2.0,27.06,30.305,83.0,8.9981,27.0
5167,2.0,0.0,1.0,1.0,26.24,30.305,73.0,15.0013,6.0
5168,3.0,0.0,0.0,1.0,24.6,27.275,88.0,8.9981,9.0
5169,1.0,0.0,1.0,2.0,12.3,15.91,93.0,7.0015,0.0
5170,3.0,0.0,1.0,1.0,33.62,38.635,52.0,11.0014,39.0
5171,2.0,0.0,1.0,3.0,22.96,26.515,88.0,16.9979,25.0
5172,1.0,0.0,1.0,1.0,4.92,6.06,55.0,16.9979,0.0
5173,4.0,0.0,1.0,1.0,25.42,31.06,43.0,22.0028,34.0
5174,4.0,0.0,1.0,2.0,14.76,18.18,57.0,7.0015,14.0
5175,2.0,0.0,1.0,1.0,26.24,30.305,73.0,12.998,52.0
5176,2.0,0.0,1.0,2.0,21.32,25.0,72.0,19.0012,0.0
5177,2.0,0.0,1.0,1.0,27.06,31.06,74.0,7.0015,24.0
5178,2.0,0.0,0.0,1.0,14.76,16.665,53.0,23.9994,71.0
5179,4.0,0.0,1.0,1.0,23.78,27.275,49.0,12.998,44.0
5180,3.0,0.0,1.0,3.0,26.24,28.79,89.0,0.0,1.0
5181,1.0,0.0,1.0,1.0,6.56,6.82,55.0,19.0012,0.0
5182,4.0,0.0,1.0,2.0,11.48,13.635,56.0,15.0013,3.0
5183,3.0,0.0,1.0,3.0,24.6,27.275,88.0,8.9981,3.0
5184,2.0,0.0,1.0,1.0,22.14,25.76,73.0,11.0014,38.0
5185,1.0,0.0,1.0,3.0,14.76,17.425,0.0,15.0013,1.0
5186,4.0,0.0,1.0,1.0,16.4,20.455,66.0,12.998,4.0
5187,4.0,0.0,0.0,1.0,23.78,27.275,32.0,19.0012,177.0
5188,1.0,0.0,1.0,2.0,6.56,7.575,86.0,15.0013,6.0
5189,4.0,0.0,1.0,1.0,14.76,17.425,50.0,15.0013,39.0
5190,3.0,0.0,0.0,1.0,26.24,30.305,69.0,8.9981,19.0
5191,3.0,0.0,1.0,2.0,27.06,31.06,69.0,12.998,25.0
5192,2.0,0.0,0.0,1.0,17.22,21.21,77.0,7.0015,7.0
5193,2.0,0.0,1.0,1.0,13.94,15.15,53.0,23.9994,15.0
5194,3.0,0.0,1.0,2.0,28.7,32.575,54.0,12.998,119.0
5195,1.0,0.0,0.0,1.0,8.2,11.365,64.0,7.0015,5.0
5196,3.0,0.0,1.0,1.0,33.62,37.12,48.0,23.9994,90.0
5197,3.0,1.0,0.0,1.0,26.24,28.79,83.0,6.0032,43.0
5198,2.0,0.0,0.0,1.0,13.94,16.665,76.0,11.0014,2.0
5199,4.0,0.0,1.0,3.0,22.14,25.76,77.0,0.0,17.0
5200,3.0,0.0,1.0,2.0,25.42,30.305,69.0,15.0013,61.0
5201,1.0,0.0,1.0,1.0,13.12,15.91,57.0,12.998,3.0
5202,3.0,0.0,1.0,1.0,36.9,40.15,33.0,12.998,60.0
5203,3.0,0.0,1.0,1.0,31.98,36.365,55.0,12.998,78.0
5204,1.0,0.0,0.0,1.0,15.58,19.695,29.0,23.9994,62.0
5205,4.0,0.0,1.0,1.0,13.94,16.665,57.0,11.0014,10.0
5206,3.0,0.0,0.0,1.0,31.98,38.635,70.0,8.9981,5.0
5207,1.0,0.0,1.0,2.0,8.2,12.88,44.0,0.0,3.0
5208,4.0,0.0,0.0,1.0,24.6,31.06,33.0,31.0009,242.0
5209,1.0,0.0,1.0,3.0,14.76,17.425,81.0,15.0013,5.0
5210,3.0,0.0,0.0,3.0,30.34,35.605,79.0,11.0014,61.0
5211,1.0,0.0,1.0,2.0,8.2,10.605,37.0,8.9981,9.0
5212,1.0,0.0,1.0,1.0,10.66,14.395,56.0,6.0032,0.0
5213,1.0,0.0,1.0,1.0,13.12,15.91,57.0,12.998,11.0
5214,2.0,0.0,1.0,1.0,22.96,26.515,56.0,11.0014,18.0
5215,4.0,0.0,1.0,1.0,20.5,24.24,77.0,11.0014,33.0
5216,3.0,0.0,1.0,1.0,33.62,39.395,56.0,19.9995,39.0
5217,1.0,0.0,1.0,1.0,10.66,13.635,52.0,8.9981,0.0
5218,1.0,0.0,1.0,2.0,13.94,17.425,81.0,7.0015,18.0
5219,4.0,0.0,1.0,1.0,16.4,20.455,71.0,6.0032,25.0
5220,3.0,0.0,0.0,1.0,27.88,31.82,69.0,6.0032,28.0
5221,3.0,0.0,1.0,1.0,30.34,33.335,51.0,19.0012,59.0
5222,1.0,0.0,0.0,3.0,9.84,12.12,93.0,8.9981,4.0
5223,4.0,0.0,0.0,2.0,14.76,18.94,62.0,0.0,8.0
5224,3.0,1.0,0.0,2.0,28.7,33.335,84.0,8.9981,17.0
5225,2.0,0.0,1.0,2.0,29.52,33.335,54.0,23.9994,60.0
5226,4.0,0.0,1.0,2.0,16.4,20.455,87.0,6.0032,12.0
5227,3.0,0.0,1.0,2.0,25.42,25.76,100.0,0.0,2.0
5228,1.0,0.0,1.0,1.0,18.04,21.97,94.0,0.0,0.0
5229,4.0,0.0,1.0,2.0,10.66,12.88,81.0,12.998,0.0
5230,3.0,0.0,1.0,1.0,24.6,28.03,83.0,6.0032,2.0
5231,1.0,0.0,1.0,1.0,9.02,10.605,47.0,19.0012,6.0
5232,3.0,0.0,0.0,1.0,27.06,31.06,69.0,7.0015,78.0
5233,1.0,0.0,1.0,1.0,13.12,14.395,57.0,27.9993,4.0
5234,2.0,0.0,0.0,1.0,22.96,26.515,73.0,7.0015,144.0
5235,4.0,0.0,1.0,1.0,20.5,24.24,77.0,7.0015,36.0
5236,4.0,0.0,1.0,1.0,16.4,20.455,40.0,11.0014,9.0
5237,3.0,0.0,1.0,1.0,30.34,33.335,51.0,12.998,38.0
5238,3.0,0.0,1.0,3.0,22.14,25.76,94.0,16.9979,2.0
5239,1.0,0.0,1.0,1.0,15.58,19.695,40.0,12.998,42.0
5240,4.0,0.0,1.0,1.0,23.78,27.275,56.0,23.9994,17.0
5241,1.0,0.0,1.0,1.0,12.3,15.91,61.0,6.0032,2.0
5242,2.0,0.0,1.0,1.0,21.32,25.0,83.0,0.0,14.0
5243,2.0,0.0,1.0,2.0,22.96,26.515,83.0,19.0012,24.0
5244,2.0,0.0,0.0,1.0,29.52,34.09,66.0,0.0,75.0
5245,4.0,0.0,0.0,1.0,9.02,11.365,75.0,12.998,3.0
5246,4.0,1.0,0.0,2.0,29.52,32.575,42.0,7.0015,130.0
5247,4.0,0.0,0.0,1.0,19.68,23.485,33.0,12.998,243.0
5248,4.0,0.0,0.0,3.0,14.76,17.425,93.0,11.0014,25.0
5249,2.0,0.0,1.0,2.0,17.22,21.21,77.0,15.0013,36.0
5250,3.0,0.0,0.0,1.0,27.06,29.545,89.0,0.0,15.0
5251,1.0,0.0,0.0,2.0,18.86,22.725,94.0,23.9994,22.0
5252,2.0,0.0,0.0,2.0,18.86,22.725,72.0,8.9981,45.0
5253,2.0,0.0,1.0,1.0,30.34,32.575,23.0,40.9973,83.0
5254,2.0,0.0,1.0,3.0,21.32,25.0,88.0,11.0014,39.0
5255,2.0,0.0,1.0,1.0,26.24,29.545,78.0,8.9981,1.0
5256,2.0,0.0,1.0,1.0,29.52,32.575,37.0,12.998,132.0
5257,3.0,0.0,0.0,1.0,27.88,31.82,89.0,8.9981,2.0
5258,2.0,0.0,0.0,1.0,18.86,22.725,31.0,8.9981,240.0
5259,4.0,0.0,1.0,1.0,18.86,22.725,82.0,8.9981,2.0
5260,4.0,0.0,1.0,1.0,15.58,19.695,46.0,19.0012,24.0
5261,3.0,0.0,0.0,1.0,28.7,32.575,70.0,11.0014,79.0
5262,1.0,0.0,1.0,1.0,16.4,20.455,76.0,22.0028,7.0
5263,4.0,0.0,1.0,1.0,10.66,13.635,75.0,8.9981,0.0
5264,4.0,0.0,0.0,1.0,18.86,22.725,82.0,0.0,14.0
5265,1.0,0.0,1.0,1.0,18.04,21.97,58.0,12.998,18.0
5266,4.0,0.0,1.0,3.0,18.04,21.97,100.0,7.0015,3.0
5267,2.0,0.0,1.0,2.0,23.78,27.275,46.0,8.9981,54.0
5268,3.0,0.0,1.0,1.0,26.24,30.305,69.0,0.0,1.0
5269,4.0,0.0,1.0,2.0,13.12,15.91,61.0,11.0014,7.0
5270,1.0,0.0,1.0,2.0,8.2,10.605,51.0,8.9981,5.0
5271,3.0,0.0,1.0,1.0,31.98,35.605,52.0,19.0012,53.0
5272,2.0,0.0,1.0,1.0,18.86,22.725,51.0,0.0,0.0
5273,3.0,0.0,1.0,3.0,27.88,31.82,69.0,12.998,9.0
5274,3.0,0.0,1.0,2.0,20.5,24.24,51.0,8.9981,40.0
5275,4.0,0.0,1.0,1.0,19.68,23.485,77.0,7.0015,0.0
5276,1.0,0.0,1.0,2.0,13.12,17.425,66.0,0.0,11.0
5277,3.0,0.0,1.0,1.0,31.16,34.85,52.0,16.9979,70.0
5278,4.0,1.0,0.0,1.0,13.94,16.665,81.0,12.998,3.0
5279,1.0,0.0,1.0,1.0,22.96,26.515,37.0,15.0013,16.0
5280,3.0,0.0,0.0,1.0,18.86,22.725,82.0,6.0032,18.0
5281,2.0,0.0,1.0,1.0,22.96,26.515,94.0,0.0,8.0
5282,4.0,0.0,1.0,1.0,13.94,16.665,31.0,8.9981,31.0
5283,4.0,0.0,1.0,2.0,13.12,16.665,53.0,8.9981,16.0
5284,2.0,0.0,0.0,1.0,30.34,32.575,30.0,6.0032,279.0
5285,1.0,0.0,1.0,1.0,21.32,25.0,63.0,6.0032,2.0
5286,1.0,0.0,0.0,2.0,18.04,21.97,94.0,6.0032,13.0
5287,4.0,0.0,0.0,1.0,10.66,15.15,81.0,0.0,6.0
5288,2.0,0.0,1.0,1.0,13.94,15.91,46.0,19.0012,4.0
5289,1.0,0.0,1.0,1.0,16.4,20.455,50.0,11.0014,0.0
5290,2.0,0.0,1.0,1.0,20.5,24.24,27.0,16.9979,75.0
5291,2.0,0.0,1.0,1.0,19.68,23.485,77.0,19.9995,29.0
5292,2.0,0.0,1.0,1.0,28.7,32.575,48.0,27.9993,59.0
5293,1.0,0.0,0.0,1.0,4.92,5.305,39.0,23.9994,2.0
5294,4.0,0.0,1.0,1.0,14.76,16.665,40.0,16.9979,39.0
5295,3.0,0.0,1.0,1.0,31.98,37.12,62.0,0.0,29.0
5296,1.0,0.0,0.0,1.0,22.14,25.76,45.0,8.9981,49.0
5297,4.0,0.0,1.0,1.0,19.68,23.485,67.0,19.0012,19.0
5298,3.0,0.0,0.0,2.0,32.8,37.88,55.0,11.0014,187.0
5299,1.0,1.0,0.0,1.0,6.56,7.575,59.0,16.9979,21.0
5300,3.0,0.0,1.0,1.0,27.88,31.82,44.0,7.0015,57.0
5301,4.0,0.0,1.0,2.0,20.5,24.24,82.0,15.0013,11.0
5302,4.0,0.0,0.0,1.0,10.66,12.88,65.0,15.0013,30.0
5303,4.0,0.0,0.0,2.0,14.76,17.425,62.0,8.9981,1.0
5304,2.0,0.0,1.0,3.0,20.5,24.24,88.0,32.9975,0.0
5305,4.0,0.0,0.0,2.0,10.66,14.395,81.0,6.0032,9.0
5306,3.0,0.0,0.0,2.0,27.06,31.06,74.0,0.0,86.0
5307,3.0,0.0,1.0,1.0,32.8,37.12,52.0,23.9994,33.0
5308,1.0,0.0,1.0,3.0,14.76,17.425,87.0,12.998,6.0
5309,3.0,0.0,1.0,3.0,29.52,34.85,79.0,11.0014,19.0
5310,2.0,0.0,1.0,2.0,30.34,35.605,79.0,16.9979,23.0
5311,2.0,0.0,1.0,1.0,17.22,21.21,50.0,12.998,3.0
5312,1.0,0.0,1.0,2.0,16.4,20.455,50.0,23.9994,2.0
5313,2.0,0.0,1.0,3.0,28.7,32.575,70.0,16.9979,25.0
5314,1.0,0.0,1.0,2.0,10.66,11.365,48.0,19.9995,5.0
5315,3.0,0.0,1.0,1.0,28.7,33.335,84.0,0.0,0.0
5316,3.0,0.0,1.0,1.0,36.9,42.425,42.0,23.9994,37.0
5317,3.0,0.0,1.0,3.0,33.62,37.88,46.0,8.9981,27.0
5318,4.0,0.0,0.0,2.0,10.66,12.12,52.0,19.0012,10.0
5319,2.0,0.0,0.0,2.0,15.58,19.695,87.0,6.0032,12.0
5320,2.0,0.0,1.0,1.0,19.68,23.485,63.0,15.0013,0.0
5321,1.0,0.0,1.0,1.0,4.92,9.85,39.0,0.0,4.0
5322,4.0,0.0,1.0,1.0,16.4,20.455,76.0,8.9981,25.0
5323,1.0,0.0,0.0,1.0,9.02,10.605,51.0,19.0012,8.0
5324,4.0,0.0,1.0,1.0,12.3,16.665,75.0,0.0,0.0
5325,4.0,0.0,0.0,1.0,17.22,21.21,71.0,12.998,21.0
5326,2.0,1.0,0.0,1.0,32.8,34.85,33.0,31.0009,92.0
5327,3.0,0.0,1.0,3.0,28.7,33.335,84.0,19.0012,0.0
5328,2.0,0.0,1.0,3.0,20.5,24.24,88.0,8.9981,6.0
5329,3.0,0.0,1.0,1.0,27.88,31.82,79.0,7.0015,1.0
5330,1.0,0.0,1.0,1.0,6.56,6.06,31.0,32.9975,0.0
5331,3.0,0.0,1.0,1.0,31.16,34.85,55.0,0.0,1.0
5332,1.0,0.0,1.0,1.0,5.74,10.605,39.0,0.0,2.0
5333,4.0,0.0,1.0,2.0,13.12,15.91,66.0,11.0014,10.0
5334,4.0,0.0,1.0,2.0,14.76,17.425,71.0,11.0014,34.0
5335,4.0,0.0,1.0,1.0,13.12,15.91,45.0,12.998,7.0
5336,1.0,0.0,1.0,2.0,17.22,21.21,67.0,8.9981,2.0
5337,1.0,0.0,1.0,1.0,6.56,6.82,50.0,19.9995,0.0
5338,3.0,0.0,1.0,1.0,27.06,31.06,54.0,8.9981,15.0
5339,2.0,0.0,0.0,1.0,22.96,26.515,30.0,30.0026,143.0
5340,3.0,0.0,1.0,2.0,27.06,30.305,83.0,8.9981,6.0
5341,2.0,0.0,1.0,1.0,13.94,15.91,66.0,16.9979,1.0
5342,4.0,0.0,1.0,1.0,14.76,17.425,62.0,8.9981,24.0
5343,4.0,0.0,1.0,2.0,12.3,15.91,100.0,6.0032,13.0
5344,3.0,0.0,1.0,1.0,28.7,33.335,79.0,6.0032,9.0
5345,2.0,0.0,0.0,1.0,20.5,24.24,25.0,15.0013,113.0
5346,2.0,0.0,0.0,1.0,24.6,31.06,49.0,8.9981,166.0
5347,1.0,0.0,0.0,2.0,11.48,13.635,61.0,11.0014,33.0
5348,4.0,0.0,1.0,1.0,8.2,12.88,80.0,0.0,0.0
5349,2.0,0.0,1.0,1.0,19.68,23.485,23.0,0.0,91.0
5350,3.0,0.0,1.0,1.0,26.24,28.79,83.0,0.0,1.0
5351,4.0,0.0,0.0,1.0,12.3,13.635,52.0,19.9995,16.0
5352,4.0,0.0,0.0,1.0,16.4,20.455,37.0,7.0015,148.0
5353,4.0,0.0,1.0,2.0,25.42,27.275,94.0,0.0,3.0
5354,3.0,0.0,1.0,2.0,27.06,31.06,65.0,11.0014,13.0
5355,1.0,0.0,0.0,2.0,18.04,21.97,94.0,0.0,12.0
5356,3.0,0.0,1.0,1.0,30.34,34.09,55.0,6.0032,56.0
5357,3.0,0.0,1.0,1.0,27.88,31.82,79.0,6.0032,2.0
5358,1.0,0.0,1.0,2.0,10.66,13.635,56.0,7.0015,3.0
5359,1.0,0.0,1.0,1.0,16.4,20.455,58.0,16.9979,7.0
5360,1.0,0.0,1.0,2.0,10.66,14.395,87.0,6.0032,9.0
5361,3.0,0.0,1.0,1.0,29.52,34.09,70.0,7.0015,1.0
5362,3.0,0.0,1.0,1.0,26.24,29.545,78.0,22.0028,52.0
5363,3.0,0.0,1.0,1.0,30.34,34.09,58.0,15.0013,13.0
5364,1.0,0.0,0.0,3.0,9.02,11.365,93.0,8.9981,1.0
5365,1.0,0.0,1.0,1.0,9.02,9.85,29.0,30.0026,2.0
5366,1.0,0.0,1.0,1.0,16.4,20.455,40.0,40.9973,11.0
5367,2.0,0.0,1.0,1.0,18.86,22.725,31.0,23.9994,50.0
5368,2.0,0.0,1.0,1.0,23.78,27.275,83.0,0.0,33.0
5369,2.0,0.0,1.0,2.0,32.8,35.605,41.0,23.9994,85.0
5370,4.0,0.0,1.0,2.0,17.22,21.21,100.0,16.9979,9.0
5371,2.0,0.0,0.0,1.0,17.22,21.21,26.0,8.9981,8.0
5372,1.0,0.0,0.0,1.0,18.86,22.725,31.0,22.0028,92.0
5373,4.0,0.0,0.0,1.0,19.68,23.485,67.0,22.0028,11.0
5374,2.0,0.0,1.0,3.0,26.24,30.305,73.0,12.998,35.0
5375,1.0,0.0,0.0,1.0,6.56,8.335,47.0,11.0014,6.0
5376,2.0,0.0,0.0,1.0,22.96,26.515,43.0,0.0,177.0
5377,1.0,0.0,0.0,1.0,11.48,13.635,56.0,12.998,3.0
5378,3.0,0.0,1.0,1.0,24.6,28.03,83.0,6.0032,1.0
5379,3.0,0.0,1.0,1.0,27.06,30.305,83.0,11.0014,30.0
5380,2.0,0.0,1.0,2.0,20.5,24.24,51.0,26.0027,24.0
5381,3.0,0.0,0.0,1.0,34.44,37.12,36.0,8.9981,158.0
5382,3.0,0.0,0.0,1.0,39.36,42.425,26.0,8.9981,103.0
5383,1.0,0.0,1.0,1.0,18.86,22.725,28.0,19.0012,11.0
5384,1.0,0.0,0.0,1.0,13.94,16.665,42.0,8.9981,6.0
5385,1.0,0.0,0.0,1.0,16.4,20.455,15.0,22.0028,0.0
5386,3.0,0.0,1.0,2.0,30.34,33.335,51.0,15.0013,19.0
5387,4.0,0.0,1.0,1.0,12.3,14.395,56.0,12.998,2.0
5388,3.0,0.0,1.0,1.0,23.78,27.275,88.0,7.0015,7.0
5389,2.0,0.0,1.0,2.0,27.06,31.06,50.0,12.998,68.0
5390,4.0,0.0,1.0,1.0,14.76,17.425,34.0,12.998,41.0
5391,3.0,0.0,1.0,1.0,33.62,39.395,56.0,16.9979,27.0
5392,1.0,0.0,1.0,1.0,14.76,17.425,40.0,15.0013,15.0
5393,4.0,0.0,1.0,2.0,13.12,16.665,57.0,6.0032,5.0
5394,3.0,0.0,0.0,2.0,25.42,28.03,88.0,7.0015,5.0
5395,4.0,0.0,0.0,1.0,18.04,21.97,62.0,16.9979,142.0
5396,3.0,0.0,1.0,2.0,32.8,37.12,52.0,12.998,82.0
5397,2.0,0.0,1.0,3.0,15.58,19.695,66.0,15.0013,29.0
5398,4.0,0.0,0.0,2.0,14.76,16.665,66.0,16.9979,8.0
5399,4.0,0.0,1.0,1.0,13.12,16.665,93.0,7.0015,3.0
5400,2.0,0.0,1.0,1.0,16.4,20.455,76.0,32.9975,2.0
5401,4.0,0.0,1.0,1.0,27.06,31.06,74.0,0.0,9.0
5402,4.0,0.0,1.0,2.0,10.66,13.635,65.0,7.0015,2.0
5403,2.0,0.0,0.0,1.0,28.7,32.575,61.0,15.0013,62.0
5404,3.0,0.0,1.0,1.0,35.26,39.395,41.0,0.0,93.0
5405,4.0,0.0,1.0,2.0,18.86,22.725,88.0,0.0,2.0
5406,4.0,0.0,1.0,1.0,13.12,15.15,70.0,16.9979,15.0
5407,2.0,0.0,0.0,1.0,23.78,27.275,64.0,12.998,29.0
5408,3.0,0.0,1.0,1.0,29.52,34.09,62.0,19.9995,18.0
5409,3.0,0.0,1.0,1.0,31.16,35.605,58.0,7.0015,26.0
5410,3.0,0.0,1.0,1.0,35.26,39.395,44.0,23.9994,69.0
5411,3.0,0.0,0.0,1.0,30.34,34.85,70.0,12.998,178.0
5412,1.0,0.0,1.0,2.0,14.76,18.18,50.0,6.0032,2.0
5413,4.0,0.0,1.0,3.0,14.76,18.18,100.0,6.0032,0.0
5414,2.0,0.0,0.0,1.0,22.96,26.515,56.0,8.9981,31.0
5415,3.0,1.0,0.0,1.0,29.52,34.09,76.0,7.0015,42.0
5416,3.0,0.0,0.0,3.0,22.96,26.515,88.0,12.998,19.0
5417,3.0,0.0,1.0,1.0,33.62,37.12,43.0,12.998,57.0
5418,3.0,0.0,1.0,1.0,31.16,35.605,62.0,8.9981,4.0
5419,2.0,0.0,1.0,1.0,13.12,15.15,66.0,19.0012,1.0
5420,3.0,0.0,1.0,1.0,25.42,28.79,83.0,6.0032,0.0
5421,2.0,0.0,0.0,2.0,12.3,15.15,93.0,11.0014,8.0
5422,4.0,0.0,0.0,1.0,12.3,15.15,61.0,11.0014,18.0
5423,3.0,0.0,1.0,1.0,29.52,33.335,61.0,19.0012,15.0
5424,3.0,0.0,1.0,1.0,28.7,33.335,84.0,6.0032,2.0
5425,1.0,0.0,0.0,1.0,7.38,6.82,37.0,30.0026,4.0
5426,2.0,0.0,1.0,1.0,15.58,19.695,43.0,19.0012,1.0
5427,4.0,0.0,1.0,1.0,13.94,17.425,49.0,6.0032,1.0
5428,4.0,0.0,1.0,1.0,13.94,16.665,46.0,8.9981,46.0
5429,1.0,0.0,1.0,1.0,4.1,6.06,74.0,11.0014,4.0
5430,3.0,0.0,1.0,1.0,24.6,27.275,88.0,16.9979,10.0
5431,2.0,0.0,1.0,1.0,19.68,23.485,67.0,19.0012,1.0
5432,4.0,0.0,0.0,2.0,15.58,19.695,66.0,0.0,89.0
5433,1.0,0.0,1.0,3.0,12.3,13.635,100.0,19.9995,1.0
5434,4.0,0.0,0.0,2.0,18.04,21.97,77.0,12.998,11.0
5435,3.0,0.0,1.0,2.0,30.34,34.85,66.0,15.0013,37.0
5436,2.0,0.0,0.0,1.0,28.7,33.335,74.0,7.0015,67.0
5437,2.0,0.0,1.0,1.0,25.42,28.79,83.0,22.0028,25.0
5438,3.0,0.0,1.0,1.0,31.98,34.85,46.0,19.9995,31.0
5439,3.0,0.0,1.0,1.0,22.96,26.515,88.0,0.0,1.0
5440,3.0,0.0,1.0,2.0,28.7,33.335,79.0,12.998,28.0
5441,3.0,0.0,1.0,1.0,32.8,34.85,33.0,7.0015,85.0
5442,2.0,0.0,0.0,1.0,25.42,31.06,57.0,0.0,260.0
5443,3.0,0.0,1.0,2.0,32.8,35.605,36.0,15.0013,111.0
5444,3.0,0.0,0.0,1.0,22.96,26.515,68.0,6.0032,18.0
5445,2.0,0.0,0.0,2.0,22.96,26.515,83.0,8.9981,23.0
5446,2.0,0.0,1.0,1.0,15.58,19.695,46.0,15.0013,0.0
5447,2.0,1.0,0.0,1.0,30.34,32.575,37.0,19.9995,48.0
5448,3.0,1.0,0.0,1.0,33.62,39.395,56.0,15.0013,175.0
5449,3.0,0.0,1.0,1.0,31.16,34.85,55.0,16.9979,86.0
5450,3.0,0.0,1.0,1.0,22.96,26.515,73.0,6.0032,6.0
5451,4.0,0.0,1.0,1.0,9.84,11.365,60.0,12.998,24.0
5452,2.0,0.0,0.0,2.0,14.76,18.94,87.0,0.0,85.0
5453,2.0,0.0,0.0,2.0,20.5,24.24,72.0,0.0,113.0
5454,1.0,0.0,0.0,1.0,19.68,23.485,12.0,32.9975,6.0
